Machine,Language,Algorithm,Options,Executable_used,Input_name,Input_size,Execution_time
XPSR,D,sort,O0,d/sortgdcO0,1000000-3.in,1000000,215.0
XPSR,D,sort,O3,d/sortgdcO3,1000000-4.in,1000000,74.0
XPSR,D,sort,O3,d/sortgdcO3,100000-1.in,100000,6.0
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10000000-4.in,10000000,907.0
XPSR,CPP,STL,O0,cpp/stl_sortO0,10-4.in,10,0.0
XPSR,D,sort,O0,d/sortgdcO0,1000-2.in,1000,0.0
XPSR,CPP,STL,O2,cpp/stl_sortO2,10000-5.in,10000,1.0
XPSR,CPP,STL,O1,cpp/stl_sortO1,10000-3.in,10000,1.0
XPSR,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,100-1.in,100,0.0
XPSR,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10000-4.in,10000,2.0
XPSR,CPP,STL,O1,cpp/stl_sortO1,10000000-3.in,10000000,836.0
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,1000000-1.in,1000000,459.0
XPSR,CPP,STL,O2,cpp/stl_sortO2,100-2.in,100,0.0
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,100-5.in,100,0.0
XPSR,D,sort,O1,d/sortgdcO1,100-2.in,100,0.0
XPSR,D,sort,O2,d/sortgdcO2,1000-3.in,1000,0.0
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10-5.in,10,0.0
XPSR,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,1000000-3.in,1000000,95.0
XPSR,D,sort,O1,d/sortgdcO1,10000000-2.in,10000000,931.0
XPSR,D,sort,O3,d/sortgdcO3,10000-1.in,10000,0.0
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,100000-3.in,100000,36.0
XPSR,D,sort,O0,d/sortgdcO0,10000000-2.in,10000000,2470.0
XPSR,Python,sort,,python/sort.py,100-1.in,100,0.0
XPSR,CPP,STL,O2,cpp/stl_sortO2,1000000-2.in,1000000,69.0
XPSR,OCaml,merge_sort,,ocaml/merge_sort.native,10000-4.in,10000,0.0
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10-2.in,10,0.0
XPSR,CPP,STL,O0,cpp/stl_sortO0,10-3.in,10,0.0
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,10-2.in,10,0.0
XPSR,CPP,STL,O0,cpp/stl_sortO0,100-1.in,100,0.0
XPSR,D,sort,O0,d/sortgdcO0,10000000-3.in,10000000,2475.0
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,1000000-4.in,1000000,74.0
XPSR,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10-2.in,10,0.0
XPSR,CPP,STL,O1,cpp/stl_sortO1,10000000-1.in,10000000,838.0
XPSR,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10000-3.in,10000,1.0
XPSR,CPP,STL,O3,cpp/stl_sortO3,10-4.in,10,0.0
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,1000000-2.in,1000000,354.0
XPSR,CPP,STL,O2,cpp/stl_sortO2,10-4.in,10,0.0
XPSR,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,100000-5.in,100000,8.0
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10000-3.in,10000,1.0
XPSR,Python,sort,,python/sort.py,10000000-3.in,10000000,7526.0
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,100-1.in,100,0.0
XPSR,Python,quicksort,,python/quicksort.py,1000-3.in,1000,1.0
XPSR,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,1000-3.in,1000,0.0
XPSR,OCaml,merge_sort,,ocaml/merge_sort.native,100000-1.in,100000,24.0
XPSR,Python,quicksort,,python/quicksort.py,100000-2.in,100000,310.0
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10000-2.in,10000,4.0
XPSR,Python,quicksort,,python/quicksort.py,1000-2.in,1000,1.0
XPSR,D,sort,O2,d/sortgdcO2,10000-5.in,10000,0.0
XPSR,D,sort,O1,d/sortgdcO1,100000-3.in,100000,6.0
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,100000-1.in,100000,36.0
XPSR,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,100000-4.in,100000,6.0
XPSR,D,sort,O1,d/sortgdcO1,1000-4.in,1000,0.0
XPSR,D,sort,O1,d/sortgdcO1,10000000-3.in,10000000,930.0
XPSR,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,1000000-4.in,1000000,94.0
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10000000-3.in,10000000,4007.0
XPSR,Python,quicksort,,python/quicksort.py,10000-4.in,10000,23.0
XPSR,D,sort,O1,d/sortgdcO1,100-4.in,100,0.0
XPSR,CPP,STL,O1,cpp/stl_sortO1,100-4.in,100,0.0
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10000000-3.in,10000000,864.0
XPSR,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10000000-2.in,10000000,877.0
XPSR,CPP,STL,O3,cpp/stl_sortO3,100-1.in,100,0.0
XPSR,CPP,STL,O2,cpp/stl_sortO2,10000000-4.in,10000000,815.0
XPSR,D,sort,O0,d/sortgdcO0,1000-1.in,1000,0.0
XPSR,Python,quicksort,,python/quicksort.py,100000-5.in,100000,282.0
XPSR,CPP,STL,O1,cpp/stl_sortO1,10-1.in,10,0.0
XPSR,D,sort,O2,d/sortgdcO2,1000-1.in,1000,0.0
XPSR,D,sort,O2,d/sortgdcO2,10000000-5.in,10000000,872.0
XPSR,Python,quicksort,,python/quicksort.py,100-5.in,100,0.0
XPSR,OCaml,merge_sort,,ocaml/merge_sort.native,10000000-2.in,10000000,3715.0
XPSR,CPP,STL,O1,cpp/stl_sortO1,1000000-4.in,1000000,73.0
XPSR,OCaml,merge_sort,,ocaml/merge_sort.native,1000-2.in,1000,0.0
XPSR,D,sort,O0,d/sortgdcO0,10000000-4.in,10000000,2497.0
XPSR,Python,sort,,python/sort.py,10-4.in,10,0.0
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10-3.in,10,0.0
XPSR,CPP,STL,O0,cpp/stl_sortO0,1000-5.in,1000,0.0
XPSR,CPP,STL,O3,cpp/stl_sortO3,10000000-4.in,10000000,809.0
XPSR,D,sort,O1,d/sortgdcO1,10000-2.in,10000,0.0
XPSR,CPP,STL,O3,cpp/stl_sortO3,10-3.in,10,0.0
XPSR,D,sort,O0,d/sortgdcO0,1000000-4.in,1000000,212.0
XPSR,D,sort,O1,d/sortgdcO1,1000000-3.in,1000000,80.0
XPSR,CPP,STL,O0,cpp/stl_sortO0,10000-4.in,10000,5.0
XPSR,CPP,STL,O3,cpp/stl_sortO3,10000-3.in,10000,1.0
XPSR,D,sort,O2,d/sortgdcO2,1000000-5.in,1000000,74.0
XPSR,D,sort,O0,d/sortgdcO0,10-4.in,10,0.0
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10-4.in,10,0.0
XPSR,CPP,STL,O2,cpp/stl_sortO2,1000000-1.in,1000000,69.0
XPSR,D,sort,O0,d/sortgdcO0,100000-4.in,100000,17.0
XPSR,CPP,STL,O1,cpp/stl_sortO1,10-2.in,10,0.0
XPSR,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10-1.in,10,0.0
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,100-2.in,100,0.0
XPSR,CPP,STL,O0,cpp/stl_sortO0,10000-5.in,10000,4.0
XPSR,D,sort,O0,d/sortgdcO0,1000000-5.in,1000000,213.0
XPSR,OCaml,merge_sort,,ocaml/merge_sort.native,10-1.in,10,0.0
XPSR,CPP,STL,O3,cpp/stl_sortO3,100-5.in,100,0.0
XPSR,CPP,STL,O3,cpp/stl_sortO3,10-5.in,10,0.0
XPSR,OCaml,merge_sort,,ocaml/merge_sort.native,10000-2.in,10000,4.0
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,100-3.in,100,0.0
XPSR,OCaml,merge_sort,,ocaml/merge_sort.native,1000000-5.in,1000000,319.0
XPSR,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10000000-1.in,10000000,1104.0
XPSR,D,sort,O1,d/sortgdcO1,10-4.in,10,0.0
XPSR,CPP,STL,O1,cpp/stl_sortO1,100000-4.in,100000,6.0
XPSR,D,sort,O3,d/sortgdcO3,100000-3.in,100000,6.0
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,1000000-2.in,1000000,468.0
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,100-4.in,100,0.0
XPSR,Python,sort,,python/sort.py,100-5.in,100,0.0
XPSR,CPP,STL,O1,cpp/stl_sortO1,10000000-2.in,10000000,841.0
XPSR,Python,sort,,python/sort.py,1000000-5.in,1000000,531.0
XPSR,CPP,STL,O3,cpp/stl_sortO3,10000-1.in,10000,1.0
XPSR,Python,sort,,python/sort.py,10-1.in,10,0.0
XPSR,D,sort,O1,d/sortgdcO1,1000000-1.in,1000000,79.0
XPSR,CPP,STL,O2,cpp/stl_sortO2,1000-4.in,1000,0.0
XPSR,Python,quicksort,,python/quicksort.py,100000-1.in,100000,294.0
XPSR,D,sort,O0,d/sortgdcO0,100000-2.in,100000,18.0
XPSR,CPP,STL,O1,cpp/stl_sortO1,100000-3.in,100000,6.0
XPSR,Python,sort,,python/sort.py,10000-1.in,10000,2.0
XPSR,CPP,STL,O1,cpp/stl_sortO1,100-3.in,100,0.0
XPSR,OCaml,merge_sort,,ocaml/merge_sort.native,100-2.in,100,0.0
XPSR,CPP,STL,O1,cpp/stl_sortO1,10000000-4.in,10000000,836.0
XPSR,D,sort,O1,d/sortgdcO1,10000000-5.in,10000000,949.0
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,100000-2.in,100000,7.0
XPSR,Python,quicksort,,python/quicksort.py,10-5.in,10,0.0
XPSR,D,sort,O0,d/sortgdcO0,1000-4.in,1000,0.0
XPSR,D,sort,O2,d/sortgdcO2,10-5.in,10,0.0
XPSR,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,1000000-5.in,1000000,78.0
XPSR,Python,quicksort,,python/quicksort.py,10-2.in,10,0.0
XPSR,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,1000-1.in,1000,0.0
XPSR,D,sort,O1,d/sortgdcO1,1000-2.in,1000,0.0
XPSR,OCaml,merge_sort,,ocaml/merge_sort.native,1000-5.in,1000,0.0
XPSR,Python,quicksort,,python/quicksort.py,100-1.in,100,0.0
XPSR,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10000000-4.in,10000000,891.0
XPSR,D,sort,O0,d/sortgdcO0,1000-3.in,1000,0.0
XPSR,CPP,STL,O1,cpp/stl_sortO1,10000-2.in,10000,1.0
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,100-2.in,100,0.0
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,10000-4.in,10000,4.0
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,100-4.in,100,0.0
XPSR,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,1000-2.in,1000,0.0
XPSR,D,sort,O3,d/sortgdcO3,1000-4.in,1000,0.0
XPSR,CPP,STL,O3,cpp/stl_sortO3,10000000-2.in,10000000,806.0
XPSR,CPP,STL,O3,cpp/stl_sortO3,10000-4.in,10000,1.0
XPSR,CPP,STL,O2,cpp/stl_sortO2,100000-5.in,100000,6.0
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,1000000-1.in,1000000,348.0
XPSR,CPP,STL,O1,cpp/stl_sortO1,10000-4.in,10000,0.0
XPSR,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10-4.in,10,0.0
XPSR,Python,sort,,python/sort.py,10-2.in,10,0.0
XPSR,D,sort,O1,d/sortgdcO1,10-5.in,10,0.0
XPSR,D,sort,O2,d/sortgdcO2,10000000-4.in,10000000,870.0
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,1000-3.in,1000,0.0
XPSR,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,1000-4.in,1000,0.0
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,100000-2.in,100000,29.0
XPSR,CPP,STL,O2,cpp/stl_sortO2,1000-1.in,1000,0.0
XPSR,Python,sort,,python/sort.py,10-3.in,10,0.0
XPSR,Python,quicksort,,python/quicksort.py,10000000-4.in,10000000,48080.0
XPSR,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10000000-3.in,10000000,884.0
XPSR,CPP,STL,O2,cpp/stl_sortO2,10000000-2.in,10000000,804.0
XPSR,CPP,STL,O0,cpp/stl_sortO0,100000-3.in,100000,30.0
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,10000-3.in,10000,0.0
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,10-4.in,10,0.0
XPSR,CPP,STL,O2,cpp/stl_sortO2,100000-1.in,100000,6.0
XPSR,D,sort,O1,d/sortgdcO1,10000000-1.in,10000000,933.0
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,100-3.in,100,0.0
XPSR,CPP,STL,O0,cpp/stl_sortO0,1000-2.in,1000,0.0
XPSR,OCaml,merge_sort,,ocaml/merge_sort.native,1000000-4.in,1000000,319.0
XPSR,D,sort,O2,d/sortgdcO2,10000000-3.in,10000000,863.0
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,100000-3.in,100000,6.0
XPSR,Python,quicksort,,python/quicksort.py,100-2.in,100,0.0
XPSR,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,100-4.in,100,0.0
XPSR,D,sort,O2,d/sortgdcO2,10000000-2.in,10000000,888.0
XPSR,D,sort,O3,d/sortgdcO3,10000000-1.in,10000000,880.0
XPSR,D,sort,O2,d/sortgdcO2,10000000-1.in,10000000,865.0
XPSR,CPP,STL,O3,cpp/stl_sortO3,10000-5.in,10000,1.0
XPSR,CPP,STL,O0,cpp/stl_sortO0,10-1.in,10,0.0
XPSR,OCaml,merge_sort,,ocaml/merge_sort.native,10-5.in,10,0.0
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,1000-2.in,1000,0.0
XPSR,Python,quicksort,,python/quicksort.py,10000-1.in,10000,23.0
XPSR,Python,sort,,python/sort.py,1000-1.in,1000,0.0
XPSR,Python,quicksort,,python/quicksort.py,1000-1.in,1000,1.0
XPSR,D,sort,O2,d/sortgdcO2,100000-1.in,100000,6.0
XPSR,CPP,STL,O0,cpp/stl_sortO0,1000000-5.in,1000000,357.0
XPSR,CPP,STL,O0,cpp/stl_sortO0,10000-2.in,10000,3.0
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,10000000-5.in,10000000,6744.0
XPSR,CPP,STL,O0,cpp/stl_sortO0,100-3.in,100,0.0
XPSR,D,sort,O2,d/sortgdcO2,10-4.in,10,0.0
XPSR,Python,sort,,python/sort.py,1000-5.in,1000,0.0
XPSR,CPP,STL,O1,cpp/stl_sortO1,10-4.in,10,0.0
XPSR,CPP,STL,O3,cpp/stl_sortO3,1000000-5.in,1000000,70.0
XPSR,D,sort,O0,d/sortgdcO0,10000000-5.in,10000000,2477.0
XPSR,D,sort,O1,d/sortgdcO1,10000-1.in,10000,1.0
XPSR,D,sort,O0,d/sortgdcO0,10000000-1.in,10000000,2478.0
XPSR,D,sort,O1,d/sortgdcO1,10000000-4.in,10000000,939.0
XPSR,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,100000-2.in,100000,7.0
XPSR,Python,sort,,python/sort.py,100000-3.in,100000,33.0
XPSR,D,sort,O0,d/sortgdcO0,10000-3.in,10000,1.0
XPSR,D,sort,O0,d/sortgdcO0,100000-1.in,100000,17.0
XPSR,CPP,STL,O1,cpp/stl_sortO1,1000-4.in,1000,0.0
XPSR,Python,quicksort,,python/quicksort.py,100000-4.in,100000,284.0
XPSR,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,100000-3.in,100000,8.0
XPSR,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,100-2.in,100,0.0
XPSR,OCaml,merge_sort,,ocaml/merge_sort.native,100000-3.in,100000,27.0
XPSR,OCaml,merge_sort,,ocaml/merge_sort.native,10000-3.in,10000,0.0
XPSR,CPP,STL,O0,cpp/stl_sortO0,100000-4.in,100000,30.0
XPSR,Python,sort,,python/sort.py,1000-3.in,1000,0.0
XPSR,CPP,STL,O1,cpp/stl_sortO1,100-2.in,100,0.0
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,100-5.in,100,0.0
XPSR,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10-3.in,10,0.0
XPSR,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10000-5.in,10000,1.0
XPSR,D,sort,O3,d/sortgdcO3,10000-5.in,10000,0.0
XPSR,D,sort,O3,d/sortgdcO3,1000000-5.in,1000000,75.0
XPSR,CPP,STL,O1,cpp/stl_sortO1,100-5.in,100,0.0
XPSR,D,sort,O2,d/sortgdcO2,10000-4.in,10000,0.0
XPSR,CPP,STL,O3,cpp/stl_sortO3,10-2.in,10,0.0
XPSR,D,sort,O3,d/sortgdcO3,1000-1.in,1000,0.0
XPSR,Python,quicksort,,python/quicksort.py,1000000-2.in,1000000,3881.0
XPSR,OCaml,merge_sort,,ocaml/merge_sort.native,100000-2.in,100000,28.0
XPSR,CPP,STL,O1,cpp/stl_sortO1,1000000-2.in,1000000,71.0
XPSR,CPP,STL,O3,cpp/stl_sortO3,1000-5.in,1000,0.0
XPSR,D,sort,O3,d/sortgdcO3,100000-5.in,100000,6.0
XPSR,Python,sort,,python/sort.py,1000000-3.in,1000000,529.0
XPSR,Python,sort,,python/sort.py,1000000-1.in,1000000,533.0
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10000-5.in,10000,5.0
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10000000-4.in,10000000,4091.0
XPSR,Python,sort,,python/sort.py,100-3.in,100,0.0
XPSR,Python,sort,,python/sort.py,100000-4.in,100000,33.0
XPSR,D,sort,O0,d/sortgdcO0,1000000-1.in,1000000,213.0
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10000-4.in,10000,4.0
XPSR,D,sort,O1,d/sortgdcO1,10-2.in,10,0.0
XPSR,Python,quicksort,,python/quicksort.py,1000000-5.in,1000000,3794.0
XPSR,CPP,STL,O2,cpp/stl_sortO2,10000-4.in,10000,1.0
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10000-5.in,10000,1.0
XPSR,CPP,STL,O3,cpp/stl_sortO3,100-2.in,100,0.0
XPSR,Python,quicksort,,python/quicksort.py,10000000-5.in,10000000,47026.0
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,100-2.in,100,0.0
XPSR,CPP,STL,O0,cpp/stl_sortO0,1000000-2.in,1000000,361.0
XPSR,D,sort,O1,d/sortgdcO1,100000-4.in,100000,6.0
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,10-1.in,10,0.0
