Machine,Language,Algorithm,Options,Executable_used,Input_name,Input_size,Execution_time
hubert-pc,D,sort,O1,d/sortgdcO1,1000-3.in,1000,0.0025097249999816995
hubert-pc,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10000-4.in,10000,0.006645729999945615
hubert-pc,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,100000-3.in,100000,0.05423743599999398
hubert-pc,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10000000-4.in,10000000,5.1733141999998224
hubert-pc,CPP,STL,O2,cpp/stl_sortO2,10000000-3.in,10000000,5.061421950000067
hubert-pc,OCaml,heap_sort,,ocaml/heap_sort.native,10-5.in,10,0.002994237000166322
hubert-pc,CPP,STL,O2,cpp/stl_sortO2,100-1.in,100,0.0048687390001305175
hubert-pc,D,sort,O1,d/sortgdcO1,10000000-1.in,10000000,5.389335392000021
hubert-pc,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,1000-5.in,1000,0.002278824000086388
hubert-pc,D,sort,O2,d/sortgdcO2,10000000-2.in,10000000,5.2309343040001295
hubert-pc,Python,quicksort,,python/quicksort.py,100000-4.in,100000,0.48152737700002035
hubert-pc,D,sort,O2,d/sortgdcO2,1000-1.in,1000,0.002539048000016919
hubert-pc,D,sort,O3,d/sortgdcO3,100000-3.in,100000,0.05601842499982013
hubert-pc,CPP,STL,O0,cpp/stl_sortO0,100-1.in,100,0.0018367440000019997
hubert-pc,CPP,STL,O0,cpp/stl_sortO0,100-2.in,100,0.0013881400000173016
hubert-pc,OCaml,heap_sort,,ocaml/heap_sort.native,100-1.in,100,0.0010317819999272615
hubert-pc,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10000000-3.in,10000000,5.183696072999965
hubert-pc,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,100-4.in,100,0.0016442630001165526
hubert-pc,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,1000-5.in,1000,0.001678385999866805
hubert-pc,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,1000-2.in,1000,0.0016347380001207057
hubert-pc,D,sort,O3,d/sortgdcO3,1000-2.in,1000,0.0019135940001433482
hubert-pc,D,sort,O1,d/sortgdcO1,10000000-2.in,10000000,5.377587162000054
hubert-pc,CPP,STL,O3,cpp/stl_sortO3,1000-4.in,1000,0.0031856909999987693
hubert-pc,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,100000-3.in,100000,0.07737360100009028
hubert-pc,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,1000000-1.in,1000000,0.5232353489998331
hubert-pc,Python,sort,,python/sort.py,1000000-2.in,1000000,1.5260595499999
hubert-pc,CPP,STL,O0,cpp/stl_sortO0,10000-1.in,10000,0.010267421999969883
hubert-pc,D,sort,O1,d/sortgdcO1,1000-1.in,1000,0.0019452480000836658
hubert-pc,D,sort,O2,d/sortgdcO2,100000-4.in,100000,0.054528661000176726
hubert-pc,CPP,STL,O2,cpp/stl_sortO2,10000-5.in,10000,0.005901744999846414
hubert-pc,CPP,STL,O2,cpp/stl_sortO2,10-1.in,10,0.0012536070000805921
hubert-pc,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,1000-4.in,1000,0.0019415030001255218
hubert-pc,OCaml,merge_sort,,ocaml/merge_sort.native,10000000-4.in,10000000,9.901334630000065
hubert-pc,CPP,STL,O0,cpp/stl_sortO0,100-3.in,100,0.001346899000054691
hubert-pc,D,sort,O1,d/sortgdcO1,1000000-3.in,1000000,0.5290717919999679
hubert-pc,Python,sort,,python/sort.py,1000000-3.in,1000000,1.4865098989998842
hubert-pc,OCaml,heap_sort,,ocaml/heap_sort.native,1000000-3.in,1000000,1.0089264010000534
hubert-pc,CPP,STL,O0,cpp/stl_sortO0,10000-4.in,10000,0.00888653299989528
hubert-pc,CPP,STL,O3,cpp/stl_sortO3,10-1.in,10,0.0018215699999473145
hubert-pc,CPP,STL,O1,cpp/stl_sortO1,10-5.in,10,0.0012491119998685463
hubert-pc,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,1000-1.in,1000,0.0017600920000404585
hubert-pc,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10000000-3.in,10000000,5.405671417000121
hubert-pc,OCaml,merge_sort,,ocaml/merge_sort.native,1000-1.in,1000,0.002110494000135077
hubert-pc,CPP,STL,O0,cpp/stl_sortO0,1000-4.in,1000,0.001883977000034065
hubert-pc,D,sort,O0,d/sortgdcO0,1000000-2.in,1000000,0.7808273849998386
hubert-pc,D,sort,O2,d/sortgdcO2,100000-3.in,100000,0.05534675099988817
hubert-pc,CPP,STL,O0,cpp/stl_sortO0,100000-1.in,100000,0.08079975700002251
hubert-pc,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10000000-1.in,10000000,5.144814492000023
hubert-pc,D,sort,O0,d/sortgdcO0,10000-5.in,10000,0.00921239199988122
hubert-pc,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,100-2.in,100,0.0014480459999504092
hubert-pc,D,sort,O1,d/sortgdcO1,1000-4.in,1000,0.0018776160000015807
hubert-pc,D,sort,O0,d/sortgdcO0,1000-1.in,1000,0.0021754770000370627
hubert-pc,CPP,STL,O3,cpp/stl_sortO3,10000-1.in,10000,0.005974790999971447
hubert-pc,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,100-3.in,100,0.0013227950000782585
hubert-pc,OCaml,heap_sort,,ocaml/heap_sort.native,10000-5.in,10000,0.011751879000030385
hubert-pc,D,sort,O0,d/sortgdcO0,10-2.in,10,0.0014733689999957278
hubert-pc,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10000000-2.in,10000000,5.350714795000158
hubert-pc,OCaml,heap_sort,,ocaml/heap_sort.native,10-2.in,10,0.0014509779998661543
hubert-pc,D,sort,O2,d/sortgdcO2,1000000-2.in,1000000,0.5140259479999258
hubert-pc,OCaml,merge_sort,,ocaml/merge_sort.native,1000000-3.in,1000000,0.7939809370000148
hubert-pc,CPP,STL,O2,cpp/stl_sortO2,1000000-3.in,1000000,0.49041583200005334
hubert-pc,Python,sort,,python/sort.py,100-2.in,100,0.02100603200005935
hubert-pc,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10-5.in,10,0.001405962000035288
hubert-pc,CPP,STL,O3,cpp/stl_sortO3,10000000-4.in,10000000,4.979683516000023
hubert-pc,Python,sort,,python/sort.py,10000-3.in,10000,0.03322458100001313
hubert-pc,OCaml,heap_sort,,ocaml/heap_sort.native,10000-2.in,10000,0.009039978999908271
hubert-pc,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10-2.in,10,0.0013275750000047992
hubert-pc,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10-4.in,10,0.001236085999835268
hubert-pc,CPP,STL,O3,cpp/stl_sortO3,1000000-3.in,1000000,0.4982321239999692
hubert-pc,OCaml,merge_sort,,ocaml/merge_sort.native,10000-1.in,10000,0.008581114999969941
hubert-pc,D,sort,O3,d/sortgdcO3,100000-4.in,100000,0.05478043700009039
hubert-pc,CPP,STL,O2,cpp/stl_sortO2,100000-2.in,100000,0.05309500299995307
hubert-pc,CPP,STL,O2,cpp/stl_sortO2,10000-2.in,10000,0.0074660640000274725
hubert-pc,D,sort,O0,d/sortgdcO0,100000-5.in,100000,0.08088648800003284
hubert-pc,CPP,STL,O2,cpp/stl_sortO2,1000-5.in,1000,0.002328942999838546
hubert-pc,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10000-5.in,10000,0.008408048999854145
hubert-pc,Python,quicksort,,python/quicksort.py,100000-3.in,100000,0.4787321510000311
hubert-pc,CPP,STL,O1,cpp/stl_sortO1,100000-4.in,100000,0.05301587400003882
hubert-pc,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,1000-3.in,1000,0.0017783499999950436
hubert-pc,OCaml,merge_sort,,ocaml/merge_sort.native,10-2.in,10,0.0009629529999983788
hubert-pc,D,sort,O1,d/sortgdcO1,10000-3.in,10000,0.006357199999911245
hubert-pc,Python,quicksort,,python/quicksort.py,1000-3.in,1000,0.027074176000041916
hubert-pc,D,sort,O1,d/sortgdcO1,1000-2.in,1000,0.0019919970000046305
hubert-pc,Python,sort,,python/sort.py,10-1.in,10,0.021462259999907474
hubert-pc,CPP,STL,O0,cpp/stl_sortO0,1000000-4.in,1000000,0.8360057079999024
hubert-pc,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10000-5.in,10000,0.006960440000057133
hubert-pc,D,sort,O2,d/sortgdcO2,1000-4.in,1000,0.0020276239999930112
hubert-pc,OCaml,merge_sort,,ocaml/merge_sort.native,1000-3.in,1000,0.0018423120000079507
hubert-pc,CPP,STL,O0,cpp/stl_sortO0,1000-5.in,1000,0.0019366220001302281
hubert-pc,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10000-2.in,10000,0.006357578999995894
hubert-pc,OCaml,merge_sort,,ocaml/merge_sort.native,1000000-4.in,1000000,0.8016604330000519
hubert-pc,D,sort,O2,d/sortgdcO2,10000-2.in,10000,0.00633451600015178
hubert-pc,OCaml,heap_sort,,ocaml/heap_sort.native,100000-5.in,100000,0.08785398700001679
hubert-pc,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10000000-5.in,10000000,5.1602642150000975
hubert-pc,D,sort,O0,d/sortgdcO0,10000000-3.in,10000000,8.175568483000006
hubert-pc,D,sort,O3,d/sortgdcO3,10000000-4.in,10000000,5.403821119999975
hubert-pc,D,sort,O2,d/sortgdcO2,100-1.in,100,0.0028786679999939224
hubert-pc,OCaml,merge_sort,,ocaml/merge_sort.native,100000-5.in,100000,0.112485715000048
hubert-pc,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10-1.in,10,0.0015468870001313917
hubert-pc,OCaml,merge_sort,,ocaml/merge_sort.native,10-5.in,10,0.0013953049999599898
hubert-pc,CPP,STL,O1,cpp/stl_sortO1,10-3.in,10,0.001515609000080076
hubert-pc,D,sort,O0,d/sortgdcO0,10-4.in,10,0.001299441999890405
hubert-pc,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10000-2.in,10000,0.008463546000029964
hubert-pc,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,1000-5.in,1000,0.0019967670000369253
hubert-pc,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,1000000-1.in,1000000,0.5232905970001411
hubert-pc,Python,sort,,python/sort.py,10-4.in,10,0.020361631000014313
hubert-pc,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,100-2.in,100,0.001328982000131873
hubert-pc,D,sort,O0,d/sortgdcO0,10000000-4.in,10000000,8.274505209000154
hubert-pc,OCaml,heap_sort,,ocaml/heap_sort.native,10-3.in,10,0.0014455809998707991
hubert-pc,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,100000-1.in,100000,0.07766912600004616
hubert-pc,D,sort,O0,d/sortgdcO0,100000-2.in,100000,0.07934995000005074
hubert-pc,CPP,STL,O3,cpp/stl_sortO3,1000-5.in,1000,0.002224665000085224
hubert-pc,D,sort,O2,d/sortgdcO2,10000000-3.in,10000000,5.470586290000028
hubert-pc,CPP,STL,O3,cpp/stl_sortO3,100000-4.in,100000,0.05316527300010421
hubert-pc,D,sort,O3,d/sortgdcO3,10000000-1.in,10000000,5.3243456149998565
hubert-pc,OCaml,merge_sort,,ocaml/merge_sort.native,100000-2.in,100000,0.07701099300015812
hubert-pc,CPP,STL,O2,cpp/stl_sortO2,1000000-4.in,1000000,0.4923111579998931
hubert-pc,CPP,STL,O2,cpp/stl_sortO2,10000-3.in,10000,0.0063994050001383584
hubert-pc,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,1000-5.in,1000,0.0017479769999226846
hubert-pc,Python,sort,,python/sort.py,100000-4.in,100000,0.13741108799990798
hubert-pc,D,sort,O2,d/sortgdcO2,10-4.in,10,0.0018598519998249685
hubert-pc,CPP,STL,O1,cpp/stl_sortO1,10000-3.in,10000,0.006491767999932563
hubert-pc,OCaml,heap_sort,,ocaml/heap_sort.native,100-2.in,100,0.0010977089998505107
hubert-pc,CPP,STL,O2,cpp/stl_sortO2,100-5.in,100,0.0013067120000869181
hubert-pc,D,sort,O3,d/sortgdcO3,1000-5.in,1000,0.001880455999980768
hubert-pc,Python,sort,,python/sort.py,10000000-4.in,10000000,19.27140490099987
hubert-pc,CPP,STL,O3,cpp/stl_sortO3,1000000-5.in,1000000,0.5065427939998699
hubert-pc,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10000000-3.in,10000000,5.126439692000076
hubert-pc,D,sort,O2,d/sortgdcO2,1000-5.in,1000,0.0023409069999615895
hubert-pc,CPP,STL,O0,cpp/stl_sortO0,1000000-3.in,1000000,0.8341017309999188
hubert-pc,OCaml,heap_sort,,ocaml/heap_sort.native,100000-4.in,100000,0.08838700000001154
hubert-pc,CPP,STL,O2,cpp/stl_sortO2,1000-3.in,1000,0.002002412999900116
hubert-pc,CPP,STL,O2,cpp/stl_sortO2,10000000-5.in,10000000,5.016554899000084
hubert-pc,OCaml,merge_sort,,ocaml/merge_sort.native,10000000-1.in,10000000,9.891978965000135
hubert-pc,CPP,STL,O1,cpp/stl_sortO1,100-4.in,100,0.001609102999964307
hubert-pc,CPP,STL,O3,cpp/stl_sortO3,1000-3.in,1000,0.0022985589998825162
hubert-pc,Python,quicksort,,python/quicksort.py,100-2.in,100,0.02091634799990061
hubert-pc,D,sort,O2,d/sortgdcO2,10000-4.in,10000,0.0070812540000133595
hubert-pc,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,100-3.in,100,0.002206318999924406
hubert-pc,CPP,STL,O0,cpp/stl_sortO0,10-2.in,10,0.0020777459999408165
hubert-pc,CPP,STL,O1,cpp/stl_sortO1,10000000-5.in,10000000,5.092064386999937
hubert-pc,D,sort,O1,d/sortgdcO1,10000-5.in,10000,0.006688895000024786
hubert-pc,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10-5.in,10,0.002293522999934794
hubert-pc,CPP,STL,O3,cpp/stl_sortO3,1000000-1.in,1000000,0.4895291529999213
hubert-pc,Python,quicksort,,python/quicksort.py,1000-4.in,1000,0.027584599999954662
hubert-pc,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10000-4.in,10000,0.007781682000086221
hubert-pc,D,sort,O0,d/sortgdcO0,100000-4.in,100000,0.07868220199998177
hubert-pc,OCaml,merge_sort,,ocaml/merge_sort.native,100-5.in,100,0.0014733990001332131
hubert-pc,Python,quicksort,,python/quicksort.py,100-1.in,100,0.021486017000142965
hubert-pc,OCaml,heap_sort,,ocaml/heap_sort.native,100000-2.in,100000,0.08727935000001708
hubert-pc,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,1000000-5.in,1000000,0.8088163180000265
hubert-pc,CPP,STL,O0,cpp/stl_sortO0,100-4.in,100,0.0018976070000462641
hubert-pc,D,sort,O0,d/sortgdcO0,10000-4.in,10000,0.008884278999857997
hubert-pc,OCaml,heap_sort,,ocaml/heap_sort.native,100-4.in,100,0.0011499120000735275
hubert-pc,CPP,STL,O0,cpp/stl_sortO0,100000-2.in,100000,0.08061640300002182
hubert-pc,Python,sort,,python/sort.py,1000-2.in,1000,0.021286274000203775
hubert-pc,D,sort,O2,d/sortgdcO2,1000-2.in,1000,0.002022569000018848
hubert-pc,Python,sort,,python/sort.py,10000000-5.in,10000000,19.163264128000037
hubert-pc,OCaml,merge_sort,,ocaml/merge_sort.native,10000-5.in,10000,0.00841189899983874
hubert-pc,D,sort,O1,d/sortgdcO1,100000-5.in,100000,0.05616791099987495
hubert-pc,Python,sort,,python/sort.py,100000-1.in,100000,0.13682727500008696
hubert-pc,D,sort,O1,d/sortgdcO1,100-3.in,100,0.0018671109999104374
hubert-pc,OCaml,heap_sort,,ocaml/heap_sort.native,100-3.in,100,0.0012272789999769884
hubert-pc,OCaml,heap_sort,,ocaml/heap_sort.native,1000-5.in,1000,0.0018904609999026434
hubert-pc,D,sort,O3,d/sortgdcO3,10000-5.in,10000,0.0066945749999831605
hubert-pc,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,100-4.in,100,0.0014411720001135109
hubert-pc,CPP,STL,O1,cpp/stl_sortO1,1000-2.in,1000,0.0017542869998123933
hubert-pc,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,1000-1.in,1000,0.0018342470000334288
hubert-pc,D,sort,O0,d/sortgdcO0,10000000-5.in,10000000,8.189452927000048
hubert-pc,CPP,STL,O0,cpp/stl_sortO0,10000000-3.in,10000000,8.923179447999928
hubert-pc,Python,sort,,python/sort.py,100-1.in,100,0.020548213999973086
hubert-pc,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,100-3.in,100,0.0016027470001063193
hubert-pc,Python,quicksort,,python/quicksort.py,10000-4.in,10000,0.06037558100001661
hubert-pc,Python,quicksort,,python/quicksort.py,10000-2.in,10000,0.0614671669998188
hubert-pc,D,sort,O1,d/sortgdcO1,100-1.in,100,0.0019422529999246763
hubert-pc,Python,quicksort,,python/quicksort.py,10000000-1.in,10000000,71.81768730299996
hubert-pc,Python,sort,,python/sort.py,10-5.in,10,0.020521938999991107
hubert-pc,D,sort,O2,d/sortgdcO2,10000000-1.in,10000000,5.247816824999973
hubert-pc,Python,sort,,python/sort.py,10000-1.in,10000,0.03486524899994947
hubert-pc,Python,quicksort,,python/quicksort.py,1000000-2.in,1000000,5.985713025999985
hubert-pc,D,sort,O2,d/sortgdcO2,10-5.in,10,0.0018176460000631778
hubert-pc,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10000-3.in,10000,0.009045771999808494
hubert-pc,D,sort,O0,d/sortgdcO0,1000-3.in,1000,0.0021241310000732483
hubert-pc,CPP,STL,O2,cpp/stl_sortO2,100000-4.in,100000,0.06019376199992621
hubert-pc,D,sort,O2,d/sortgdcO2,1000000-3.in,1000000,0.516478306999943
hubert-pc,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,1000-2.in,1000,0.002372276999949463
hubert-pc,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,1000-3.in,1000,0.0019086820000211446
hubert-pc,OCaml,merge_sort,,ocaml/merge_sort.native,100-3.in,100,0.0010460440000770177
hubert-pc,D,sort,O0,d/sortgdcO0,100-3.in,100,0.0013594109998393833
hubert-pc,OCaml,heap_sort,,ocaml/heap_sort.native,1000000-5.in,1000000,0.9942073140000502
hubert-pc,CPP,STL,O2,cpp/stl_sortO2,10-4.in,10,0.00132969499986757
hubert-pc,D,sort,O1,d/sortgdcO1,10-1.in,10,0.0018374249998487358
hubert-pc,CPP,STL,O1,cpp/stl_sortO1,100000-1.in,100000,0.05347221300007732
hubert-pc,CPP,STL,O3,cpp/stl_sortO3,10-2.in,10,0.0013321840001481178
hubert-pc,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,100-4.in,100,0.0012147799998274422
hubert-pc,Python,quicksort,,python/quicksort.py,100000-1.in,100000,0.4957212869999239
hubert-pc,D,sort,O2,d/sortgdcO2,100000-5.in,100000,0.05653523299997687
hubert-pc,Python,sort,,python/sort.py,10000-5.in,10000,0.03323219499998231
hubert-pc,OCaml,merge_sort,,ocaml/merge_sort.native,10-4.in,10,0.0014168979998885334
hubert-pc,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,100000-5.in,100000,0.05274046900012763
hubert-pc,D,sort,O2,d/sortgdcO2,100-4.in,100,0.0016540599999643746
hubert-pc,CPP,STL,O1,cpp/stl_sortO1,10-2.in,10,0.0014301749999958702
hubert-pc,Python,quicksort,,python/quicksort.py,100-3.in,100,0.021614309000142384
hubert-pc,CPP,STL,O1,cpp/stl_sortO1,1000000-4.in,1000000,0.5001285690000259
hubert-pc,D,sort,O3,d/sortgdcO3,10000-3.in,10000,0.006856405000007726
hubert-pc,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,100-2.in,100,0.001325377000057415
hubert-pc,CPP,STL,O0,cpp/stl_sortO0,1000-3.in,1000,0.00210165299995424
hubert-pc,D,sort,O1,d/sortgdcO1,1000-5.in,1000,0.0019827520000035292
hubert-pc,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,1000000-2.in,1000000,0.5225991569998314
hubert-pc,Python,sort,,python/sort.py,100-4.in,100,0.022625713000024916
hubert-pc,CPP,STL,O3,cpp/stl_sortO3,10-5.in,10,0.001367487999914374
hubert-pc,D,sort,O3,d/sortgdcO3,1000-4.in,1000,0.0028425699999843346
hubert-pc,CPP,STL,O2,cpp/stl_sortO2,1000000-1.in,1000000,0.4930860950000806
hubert-pc,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,1000000-1.in,1000000,0.8041193020001174
hubert-pc,D,sort,O0,d/sortgdcO0,100-2.in,100,0.002111523999928977
hubert-pc,OCaml,heap_sort,,ocaml/heap_sort.native,10000000-1.in,10000000,13.924373827999943
hubert-pc,D,sort,O3,d/sortgdcO3,10000-2.in,10000,0.006607539000015095
hubert-pc,D,sort,O1,d/sortgdcO1,10-4.in,10,0.0018450810000558704
hubert-pc,CPP,STL,O1,cpp/stl_sortO1,10000000-1.in,10000000,5.09744542500016
hubert-pc,Python,sort,,python/sort.py,10000-4.in,10000,0.030435043999887057
hubert-pc,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10000-2.in,10000,0.00673238800004583
hubert-pc,D,sort,O1,d/sortgdcO1,100-5.in,100,0.0016879609997886291
hubert-pc,D,sort,O2,d/sortgdcO2,10-1.in,10,0.0014238020000902907
hubert-pc,OCaml,merge_sort,,ocaml/merge_sort.native,10000-4.in,10000,0.00832986799991886
hubert-pc,OCaml,heap_sort,,ocaml/heap_sort.native,10000-4.in,10000,0.012580977999959941
hubert-pc,CPP,STL,O3,cpp/stl_sortO3,100-4.in,100,0.0014132000001154665
hubert-pc,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,100000-4.in,100000,0.052790238999932626
hubert-pc,D,sort,O3,d/sortgdcO3,1000000-3.in,1000000,0.5300328359999185
hubert-pc,OCaml,heap_sort,,ocaml/heap_sort.native,100000-3.in,100000,0.09043269900007544
hubert-pc,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,1000000-5.in,1000000,0.5035241489999862
hubert-pc,Python,sort,,python/sort.py,1000-3.in,1000,0.022271860000046217
hubert-pc,CPP,STL,O1,cpp/stl_sortO1,1000-3.in,1000,0.0019182050000381423
hubert-pc,D,sort,O0,d/sortgdcO0,10000-2.in,10000,0.011193023000032554
hubert-pc,D,sort,O0,d/sortgdcO0,10-3.in,10,0.001617201000044588
hubert-pc,CPP,STL,O3,cpp/stl_sortO3,100-1.in,100,0.0017367949999425036
hubert-pc,CPP,STL,O0,cpp/stl_sortO0,10000000-4.in,10000000,9.069235611000067
hubert-pc,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,1000000-4.in,1000000,0.5045287789998838
hubert-pc,D,sort,O3,d/sortgdcO3,100000-1.in,100000,0.055666526999857524
hubert-pc,CPP,STL,O1,cpp/stl_sortO1,1000000-2.in,1000000,0.49535109699991153
hubert-pc,D,sort,O1,d/sortgdcO1,10000-4.in,10000,0.006938249999848267
hubert-pc,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10000000-1.in,10000000,8.609191799999962
hubert-pc,CPP,STL,O1,cpp/stl_sortO1,10000-5.in,10000,0.00672238200013453
hubert-pc,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,1000000-5.in,1000000,0.5246859820001646
hubert-pc,CPP,STL,O2,cpp/stl_sortO2,10-5.in,10,0.0017632430001413013
hubert-pc,CPP,STL,O1,cpp/stl_sortO1,1000-1.in,1000,0.001826114000095913
hubert-pc,D,sort,O3,d/sortgdcO3,10-2.in,10,0.0012794809999832069
hubert-pc,OCaml,heap_sort,,ocaml/heap_sort.native,100000-1.in,100000,0.08717659900003127
hubert-pc,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,1000000-3.in,1000000,0.5007027080000626
hubert-pc,D,sort,O2,d/sortgdcO2,1000-3.in,1000,0.0025746110000000044
hubert-pc,CPP,STL,O3,cpp/stl_sortO3,10000-3.in,10000,0.0072710360000201035
hubert-pc,CPP,STL,O0,cpp/stl_sortO0,10000-2.in,10000,0.009503567999900042
hubert-pc,CPP,STL,O1,cpp/stl_sortO1,100-5.in,100,0.0014451150000240887
hubert-pc,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10000000-4.in,10000000,8.639668419000145
hubert-pc,CPP,STL,O2,cpp/stl_sortO2,1000000-5.in,1000000,0.4886854779999794
hubert-pc,CPP,STL,O2,cpp/stl_sortO2,1000-2.in,1000,0.0022781709999435407
hubert-pc,CPP,STL,O3,cpp/stl_sortO3,10000-4.in,10000,0.0059141599999748
hubert-pc,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,100-5.in,100,0.0015386130000933917
hubert-pc,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10000000-5.in,10000000,5.243839443999832
hubert-pc,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10000-3.in,10000,0.006312570999853051
hubert-pc,CPP,STL,O3,cpp/stl_sortO3,10000000-5.in,10000000,4.987016433999997
hubert-pc,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,1000000-3.in,1000000,0.5015074469999945
hubert-pc,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10-2.in,10,0.0017285900000842958
hubert-pc,Python,quicksort,,python/quicksort.py,100-4.in,100,0.020496476000062103
hubert-pc,Python,quicksort,,python/quicksort.py,10-2.in,10,0.02343253599997297
hubert-pc,CPP,STL,O3,cpp/stl_sortO3,10000-2.in,10000,0.006106390000013562
hubert-pc,OCaml,merge_sort,,ocaml/merge_sort.native,1000-4.in,1000,0.0017588010000508802
hubert-pc,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,100-4.in,100,0.0016181409998807794
hubert-pc,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10000000-5.in,10000000,5.365194631000122
hubert-pc,Python,quicksort,,python/quicksort.py,10000-1.in,10000,0.061934998999959134
hubert-pc,Python,sort,,python/sort.py,10000-2.in,10000,0.03450347700004386
hubert-pc,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,100000-2.in,100000,0.05341441699988536
hubert-pc,CPP,STL,O2,cpp/stl_sortO2,100-2.in,100,0.0017964210001082392
hubert-pc,D,sort,O0,d/sortgdcO0,100-5.in,100,0.0016763799999353068
hubert-pc,D,sort,O3,d/sortgdcO3,1000000-5.in,1000000,0.5393030570000974
hubert-pc,OCaml,merge_sort,,ocaml/merge_sort.native,1000-5.in,1000,0.002450160000080359
hubert-pc,CPP,STL,O1,cpp/stl_sortO1,10000-1.in,10000,0.006109624999908192
hubert-pc,D,sort,O2,d/sortgdcO2,100-2.in,100,0.0018522099999245256
hubert-pc,Python,sort,,python/sort.py,10-3.in,10,0.024676021000004766
hubert-pc,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10000000-2.in,10000000,5.142453539999906
hubert-pc,CPP,STL,O3,cpp/stl_sortO3,100-3.in,100,0.001840076999997109
