Machine,Language,Algorithm,Options,Executable_used,Input_name,Input_size,Execution_time
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10000000-5.in,10000000,5.78078957699995
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10000000-4.in,10000000,5.577278976999992
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10000-2.in,10000,0.01730509100002564
urubu,Python,sort,,python/sort.py,100-5.in,100,0.027781976000028408
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,1000000-1.in,1000000,0.5470641079999723
urubu,Python,quicksort,,python/quicksort.py,100000-1.in,100000,0.5544262939999953
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,1000000-4.in,1000000,0.8726480389999551
urubu,D,sort,O3,d/sortgdcO3,10-4.in,10,0.0014568130000043311
urubu,CPP,STL,O0,cpp/stl_sortO0,10-5.in,10,0.0015620460000036474
urubu,CPP,STL,O3,cpp/stl_sortO3,10000-3.in,10000,0.007029203000001871
urubu,Python,sort,,python/sort.py,10000-2.in,10000,0.03232865799998308
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,10000-3.in,10000,0.008726574999968761
urubu,D,sort,O0,d/sortgdcO0,100-2.in,100,0.0015398139998978877
urubu,D,sort,O1,d/sortgdcO1,10000000-2.in,10000000,6.018408703000091
urubu,Python,sort,,python/sort.py,10000000-3.in,10000000,16.28324774600003
urubu,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,1000000-2.in,1000000,0.6151404400000047
urubu,D,sort,O0,d/sortgdcO0,100000-1.in,100000,0.09347681500003091
urubu,CPP,STL,O2,cpp/stl_sortO2,10000-4.in,10000,0.006832277000057729
urubu,CPP,STL,O2,cpp/stl_sortO2,10000000-2.in,10000000,5.500982635000014
urubu,D,sort,O0,d/sortgdcO0,100000-3.in,100000,0.09973062400001709
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10-1.in,10,0.001649014999998144
urubu,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,100000-3.in,100000,0.06170672700000068
urubu,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10-4.in,10,0.004015444000060597
urubu,CPP,STL,O1,cpp/stl_sortO1,1000-5.in,1000,0.0020591699999386037
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10-5.in,10,0.001777370000013434
urubu,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,100000-1.in,100000,0.060720011999933377
urubu,CPP,STL,O2,cpp/stl_sortO2,1000-4.in,1000,0.0020985050000490446
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10-1.in,10,0.0020451389999607272
urubu,CPP,STL,O2,cpp/stl_sortO2,10000-2.in,10000,0.00712595599998167
urubu,D,sort,O0,d/sortgdcO0,10000000-1.in,10000000,8.647775600999921
urubu,Python,quicksort,,python/quicksort.py,100000-5.in,100000,0.5328940480000028
urubu,D,sort,O2,d/sortgdcO2,100-3.in,100,0.0020220210000161387
urubu,D,sort,O2,d/sortgdcO2,10-5.in,10,0.0016905689999475726
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,100-5.in,100,0.0020571789999621615
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,100000-1.in,100000,0.08095514699994055
urubu,D,sort,O0,d/sortgdcO0,10-4.in,10,0.0015176399999745627
urubu,CPP,STL,O0,cpp/stl_sortO0,10000000-5.in,10000000,9.298381932999973
urubu,D,sort,O2,d/sortgdcO2,10-2.in,10,0.0016508040000644542
urubu,CPP,STL,O3,cpp/stl_sortO3,1000000-5.in,1000000,0.5445696820000876
urubu,Python,sort,,python/sort.py,100000-5.in,100000,0.15114485400010835
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,100-1.in,100,0.002313498000034997
urubu,CPP,STL,O2,cpp/stl_sortO2,10000-1.in,10000,0.010529990000009093
urubu,CPP,STL,O3,cpp/stl_sortO3,10000000-3.in,10000000,5.49762797599999
urubu,Python,sort,,python/sort.py,10000000-1.in,10000000,17.049585873999945
urubu,Python,sort,,python/sort.py,100-1.in,100,0.0330172210000228
urubu,D,sort,O0,d/sortgdcO0,10-5.in,10,0.002359127999966404
urubu,Python,quicksort,,python/quicksort.py,1000-5.in,1000,0.038875388999940697
urubu,D,sort,O1,d/sortgdcO1,1000000-3.in,1000000,0.6099242279999544
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10000-4.in,10000,0.012556553999957032
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10000-2.in,10000,0.01610120099996948
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,1000000-1.in,1000000,0.9161945640000795
urubu,CPP,STL,O3,cpp/stl_sortO3,1000000-4.in,1000000,0.5353942649999226
urubu,CPP,STL,O3,cpp/stl_sortO3,10000-2.in,10000,0.006908042999953068
urubu,Python,quicksort,,python/quicksort.py,1000000-2.in,1000000,6.6024051510000845
urubu,Python,quicksort,,python/quicksort.py,10000-2.in,10000,0.09942660100000467
urubu,Python,sort,,python/sort.py,1000000-1.in,1000000,1.3888259059999655
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,10-2.in,10,0.001907957000071292
urubu,CPP,STL,O2,cpp/stl_sortO2,10000-5.in,10000,0.01686392600004183
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10000-1.in,10000,0.012655971999947724
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,1000-1.in,1000,0.004807390999985728
urubu,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,100-3.in,100,0.00403359899996758
urubu,CPP,STL,O2,cpp/stl_sortO2,10-3.in,10,0.0033261009999705493
urubu,CPP,STL,O1,cpp/stl_sortO1,10-1.in,10,0.003126452999936191
urubu,Python,quicksort,,python/quicksort.py,100-3.in,100,0.03342267699997592
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,100000-2.in,100000,0.07496483200009152
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,1000000-4.in,1000000,0.9627565700000105
urubu,CPP,STL,O1,cpp/stl_sortO1,100000-3.in,100000,0.058190174000060324
urubu,Python,quicksort,,python/quicksort.py,10000000-3.in,10000000,81.96880502399995
urubu,CPP,STL,O3,cpp/stl_sortO3,1000000-2.in,1000000,0.6147860870000841
urubu,D,sort,O1,d/sortgdcO1,10000-3.in,10000,0.007775644999924225
urubu,Python,quicksort,,python/quicksort.py,100000-2.in,100000,0.5758979219999674
urubu,D,sort,O2,d/sortgdcO2,100000-1.in,100000,0.06021500000008473
urubu,Python,sort,,python/sort.py,100-3.in,100,0.039037377999989076
urubu,CPP,STL,O0,cpp/stl_sortO0,100000-1.in,100000,0.08354688300005364
urubu,CPP,STL,O2,cpp/stl_sortO2,10000-3.in,10000,0.007388456000057886
urubu,D,sort,O0,d/sortgdcO0,1000000-5.in,1000000,0.840973665999968
urubu,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,100-1.in,100,0.0018384569999625455
urubu,Python,sort,,python/sort.py,1000-3.in,1000,0.0321880379999584
urubu,Python,sort,,python/sort.py,10-1.in,10,0.0212952840000753
urubu,D,sort,O2,d/sortgdcO2,1000-4.in,1000,0.002999820000013642
urubu,OCaml,merge_sort,,ocaml/merge_sort.native,1000000-2.in,1000000,0.7420694980000917
urubu,Python,quicksort,,python/quicksort.py,10000-1.in,10000,0.06468106800002715
urubu,D,sort,O2,d/sortgdcO2,1000000-2.in,1000000,0.5514374619999671
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10000-5.in,10000,0.01009178900005736
urubu,CPP,STL,O2,cpp/stl_sortO2,10-5.in,10,0.0017036949999464923
urubu,D,sort,O3,d/sortgdcO3,100000-4.in,100000,0.05865122600005179
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10-3.in,10,0.0015158709999241182
urubu,CPP,STL,O3,cpp/stl_sortO3,10000000-2.in,10000000,5.524977148000062
urubu,CPP,STL,O0,cpp/stl_sortO0,10-1.in,10,0.001759901000013997
urubu,Python,quicksort,,python/quicksort.py,10-5.in,10,0.020224188000042886
urubu,CPP,STL,O0,cpp/stl_sortO0,1000000-3.in,1000000,0.8721303080000098
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,10000000-5.in,10000000,11.832260625000004
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,100000-5.in,100000,0.05789999199998874
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,1000000-3.in,1000000,0.8371854079999821
urubu,CPP,STL,O2,cpp/stl_sortO2,10-1.in,10,0.003110741999989841
urubu,OCaml,merge_sort,,ocaml/merge_sort.native,100000-4.in,100000,0.07495232199994462
urubu,Python,quicksort,,python/quicksort.py,10-1.in,10,0.01988589799998408
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,10000000-3.in,10000000,11.725148938000075
urubu,D,sort,O1,d/sortgdcO1,100000-5.in,100000,0.06289241499996479
urubu,D,sort,O1,d/sortgdcO1,100000-2.in,100000,0.06163681299995005
urubu,OCaml,merge_sort,,ocaml/merge_sort.native,10000-2.in,10000,0.007557584999972278
urubu,OCaml,merge_sort,,ocaml/merge_sort.native,10000-4.in,10000,0.009807256999920355
urubu,CPP,STL,O0,cpp/stl_sortO0,10000000-1.in,10000000,9.230739509000045
urubu,OCaml,merge_sort,,ocaml/merge_sort.native,1000000-1.in,1000000,0.7039397870000812
urubu,OCaml,merge_sort,,ocaml/merge_sort.native,10-1.in,10,0.0014073439999719994
urubu,D,sort,O1,d/sortgdcO1,10-1.in,10,0.0029012570000759297
urubu,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10000000-4.in,10000000,5.854805250000027
urubu,D,sort,O1,d/sortgdcO1,100-2.in,100,0.0026336930000070424
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10000000-5.in,10000000,8.92561120299979
urubu,CPP,STL,O1,cpp/stl_sortO1,10000000-3.in,10000000,5.658571908999875
urubu,D,sort,O1,d/sortgdcO1,1000-1.in,1000,0.004438602000163883
urubu,Python,quicksort,,python/quicksort.py,1000-3.in,1000,0.036492802999873675
urubu,OCaml,merge_sort,,ocaml/merge_sort.native,10-5.in,10,0.002408306999996057
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10000000-2.in,10000000,8.897093351999956
urubu,D,sort,O1,d/sortgdcO1,10-3.in,10,0.0018140009999569884
urubu,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,1000000-5.in,1000000,0.6300176019999526
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,100-4.in,100,0.003492772000072364
urubu,CPP,STL,O3,cpp/stl_sortO3,10000-1.in,10000,0.015619487999856574
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,1000000-4.in,1000000,0.5645229159999872
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,1000000-3.in,1000000,0.9190423330001067
urubu,Python,quicksort,,python/quicksort.py,100-2.in,100,0.03756381199991665
urubu,D,sort,O1,d/sortgdcO1,10-4.in,10,0.0029149800000141113
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10-5.in,10,0.0021055740000974765
urubu,D,sort,O1,d/sortgdcO1,1000000-1.in,1000000,0.5964137400001164
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10-3.in,10,0.0016007650001483853
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,10000-5.in,10000,0.008775294000088252
urubu,Python,sort,,python/sort.py,100000-2.in,100000,0.1417369079999844
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,10-5.in,10,0.0010814730001129647
urubu,Python,quicksort,,python/quicksort.py,1000000-3.in,1000000,6.529566481000074
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,100000-2.in,100000,0.10427901299999576
urubu,OCaml,merge_sort,,ocaml/merge_sort.native,10-2.in,10,0.0016450859998258238
urubu,CPP,STL,O1,cpp/stl_sortO1,10000000-5.in,10000000,5.772815369999989
urubu,CPP,STL,O3,cpp/stl_sortO3,100000-2.in,100000,0.061019002999955774
urubu,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10-5.in,10,0.002428238999982568
urubu,CPP,STL,O1,cpp/stl_sortO1,100000-2.in,100000,0.05756285500001468
urubu,CPP,STL,O2,cpp/stl_sortO2,100-4.in,100,0.001581247999865809
urubu,CPP,STL,O2,cpp/stl_sortO2,1000-2.in,1000,0.002016880999917703
urubu,CPP,STL,O0,cpp/stl_sortO0,100000-2.in,100000,0.09184172599998419
urubu,D,sort,O3,d/sortgdcO3,1000-1.in,1000,0.002120202000014615
urubu,CPP,STL,O2,cpp/stl_sortO2,10000000-4.in,10000000,5.853733223000063
urubu,D,sort,O3,d/sortgdcO3,1000-4.in,1000,0.003141538000136279
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,1000000-4.in,1000000,0.6144932600000175
urubu,CPP,STL,O1,cpp/stl_sortO1,10000000-2.in,10000000,5.590308007999965
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10000-1.in,10000,0.01653990399995564
urubu,Python,quicksort,,python/quicksort.py,10000-5.in,10000,0.06909025400000246
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,100-3.in,100,0.001652873000011823
urubu,CPP,STL,O2,cpp/stl_sortO2,10-2.in,10,0.0014466599998286256
urubu,Python,quicksort,,python/quicksort.py,100-1.in,100,0.0188409079999019
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,100-2.in,100,0.0011537079999470734
urubu,CPP,STL,O0,cpp/stl_sortO0,10-3.in,10,0.0015951230000155192
urubu,Python,sort,,python/sort.py,1000000-5.in,1000000,1.4657499339998594
urubu,D,sort,O0,d/sortgdcO0,10000000-2.in,10000000,8.794720752000103
urubu,CPP,STL,O2,cpp/stl_sortO2,10000000-1.in,10000000,5.47844161199987
urubu,D,sort,O2,d/sortgdcO2,10000000-2.in,10000000,5.373434482999983
urubu,CPP,STL,O2,cpp/stl_sortO2,1000-3.in,1000,0.00228082000012364
urubu,Python,sort,,python/sort.py,10-2.in,10,0.03264629199998126
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,1000000-5.in,1000000,0.9272849349999888
urubu,D,sort,O0,d/sortgdcO0,100-4.in,100,0.002941240000154721
urubu,CPP,STL,O2,cpp/stl_sortO2,1000000-1.in,1000000,0.5449415200000658
urubu,Python,sort,,python/sort.py,100000-4.in,100000,0.19152029599990783
urubu,D,sort,O3,d/sortgdcO3,10000000-1.in,10000000,5.367735734999997
urubu,Python,sort,,python/sort.py,10000000-2.in,10000000,16.898834549999947
urubu,OCaml,merge_sort,,ocaml/merge_sort.native,10-4.in,10,0.0020663860000240675
urubu,D,sort,O0,d/sortgdcO0,10000000-4.in,10000000,8.638593440000022
urubu,D,sort,O1,d/sortgdcO1,100-1.in,100,0.0030699410001489014
urubu,D,sort,O1,d/sortgdcO1,1000-5.in,1000,0.0023234660000071017
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10-3.in,10,0.0018928509998659138
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10000-1.in,10000,0.01015129799998249
urubu,Python,quicksort,,python/quicksort.py,10-4.in,10,0.026290693000191823
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,1000-4.in,1000,0.001990098999840484
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,10-3.in,10,0.0010051299998394825
urubu,D,sort,O0,d/sortgdcO0,1000000-3.in,1000000,0.8351436039999953
urubu,D,sort,O1,d/sortgdcO1,10-2.in,10,0.0025997049999659794
urubu,Python,sort,,python/sort.py,100-2.in,100,0.04052226399994652
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,1000-1.in,1000,0.003852411000025313
urubu,D,sort,O1,d/sortgdcO1,100000-4.in,100000,0.08510084099998494
urubu,D,sort,O0,d/sortgdcO0,1000-5.in,1000,0.005044300000008661
urubu,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10-3.in,10,0.0018631840000580269
urubu,OCaml,merge_sort,,ocaml/merge_sort.native,1000-1.in,1000,0.001950342000100136
urubu,D,sort,O2,d/sortgdcO2,10000-4.in,10000,0.008073098999830108
urubu,D,sort,O1,d/sortgdcO1,100-5.in,100,0.0017048249999334075
urubu,CPP,STL,O1,cpp/stl_sortO1,10-3.in,10,0.001832755000123143
urubu,D,sort,O1,d/sortgdcO1,1000-3.in,1000,0.0028964489999907528
urubu,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10000000-1.in,10000000,5.844092363999835
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,100000-4.in,100000,0.06614424999997937
urubu,CPP,STL,O3,cpp/stl_sortO3,10-1.in,10,0.0017216759999882925
urubu,CPP,STL,O0,cpp/stl_sortO0,10000000-2.in,10000000,9.200262624000061
urubu,CPP,STL,O1,cpp/stl_sortO1,100-2.in,100,0.0016250179999133252
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10000000-1.in,10000000,5.548275143999945
urubu,D,sort,O3,d/sortgdcO3,10000000-2.in,10000000,5.44766788600009
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,1000-5.in,1000,0.0023637159999907453
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,1000-5.in,1000,0.002336926999987554
urubu,OCaml,merge_sort,,ocaml/merge_sort.native,10000-3.in,10000,0.013492682999867611
urubu,CPP,STL,O1,cpp/stl_sortO1,10000000-4.in,10000000,5.668890639999972
urubu,Python,quicksort,,python/quicksort.py,100-5.in,100,0.046717540000145164
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,100-4.in,100,0.0020472620001328323
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10000-3.in,10000,0.014149925000083385
urubu,D,sort,O3,d/sortgdcO3,100-5.in,100,0.003167092000012417
urubu,D,sort,O3,d/sortgdcO3,100000-3.in,100000,0.0664294460000292
urubu,CPP,STL,O0,cpp/stl_sortO0,1000-5.in,1000,0.0026699709999320476
urubu,Python,sort,,python/sort.py,10-4.in,10,0.035585496000066996
urubu,D,sort,O2,d/sortgdcO2,1000000-5.in,1000000,0.5650555990000612
urubu,D,sort,O1,d/sortgdcO1,10000-2.in,10000,0.014809016999834057
urubu,OCaml,merge_sort,,ocaml/merge_sort.native,100-4.in,100,0.0025204529999882652
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10000-5.in,10000,0.0103845779999574
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,1000000-5.in,1000000,0.63617612500002
urubu,Python,quicksort,,python/quicksort.py,10-3.in,10,0.025006772999859095
urubu,D,sort,O2,d/sortgdcO2,100-1.in,100,0.0020789740001418977
urubu,CPP,STL,O1,cpp/stl_sortO1,1000-1.in,1000,0.004302900999846315
urubu,D,sort,O1,d/sortgdcO1,10000-1.in,10000,0.00922500100000434
urubu,D,sort,O2,d/sortgdcO2,10000-1.in,10000,0.00790035899990471
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,100000-1.in,100000,0.057523209000009956
urubu,D,sort,O0,d/sortgdcO0,100000-4.in,100000,0.08370077600011427
urubu,CPP,STL,O3,cpp/stl_sortO3,10000-4.in,10000,0.006931998000027306
urubu,D,sort,O1,d/sortgdcO1,10000000-5.in,10000000,5.827849110999978
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10000000-3.in,10000000,5.6687682770000265
urubu,D,sort,O0,d/sortgdcO0,100000-5.in,100000,0.09432656400008455
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,100-5.in,100,0.001201654999931634
urubu,CPP,STL,O0,cpp/stl_sortO0,100-5.in,100,0.0023330920000717015
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10000000-1.in,10000000,5.662651687999869
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,1000000-2.in,1000000,0.5679930410001361
urubu,D,sort,O0,d/sortgdcO0,10-2.in,10,0.0017373509999742964
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,1000000-3.in,1000000,0.5628337819998706
urubu,CPP,STL,O1,cpp/stl_sortO1,10000-3.in,10000,0.007013303000121596
urubu,CPP,STL,O2,cpp/stl_sortO2,100-1.in,100,0.0019499360000736488
urubu,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10-1.in,10,0.003523224999980812
urubu,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,1000-5.in,1000,0.002992292000044472
urubu,OCaml,merge_sort,,ocaml/merge_sort.native,1000-4.in,1000,0.003676192000057199
urubu,OCaml,merge_sort,,ocaml/merge_sort.native,10000000-2.in,10000000,8.958974222000052
urubu,D,sort,O0,d/sortgdcO0,1000-4.in,1000,0.005055619000131628
urubu,CPP,STL,O3,cpp/stl_sortO3,10000-5.in,10000,0.013554113000054713
urubu,D,sort,O2,d/sortgdcO2,100-4.in,100,0.003667451000183064
urubu,D,sort,O3,d/sortgdcO3,10000-1.in,10000,0.009314486999983274
urubu,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,100000-3.in,100000,0.05956890300012674
urubu,D,sort,O3,d/sortgdcO3,1000-5.in,1000,0.002054952999969828
urubu,D,sort,O0,d/sortgdcO0,1000000-2.in,1000000,0.8651632640001026
urubu,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,100000-4.in,100000,0.060187722000137
urubu,CPP,STL,O0,cpp/stl_sortO0,10000-2.in,10000,0.009514423000155148
urubu,OCaml,merge_sort,,ocaml/merge_sort.native,100-1.in,100,0.001239703000010195
urubu,CPP,STL,O0,cpp/stl_sortO0,100-4.in,100,0.0017747270001109428
urubu,D,sort,O3,d/sortgdcO3,10-5.in,10,0.0013671029998931772
urubu,CPP,STL,O2,cpp/stl_sortO2,10000000-3.in,10000000,5.519625512999937
urubu,CPP,STL,O3,cpp/stl_sortO3,1000-4.in,1000,0.0021165729999665928
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,10000-4.in,10000,0.011411983000016335
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,10000-1.in,10000,0.013477198000146018
urubu,D,sort,O2,d/sortgdcO2,100000-2.in,100000,0.07415656200009835
urubu,CPP,STL,O0,cpp/stl_sortO0,100000-3.in,100000,0.11757177000004049
urubu,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,1000000-3.in,1000000,0.60631730099999
urubu,D,sort,O3,d/sortgdcO3,1000000-1.in,1000000,0.5543413280001914
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,100000-2.in,100000,0.08428515899981903
urubu,D,sort,O3,d/sortgdcO3,100000-5.in,100000,0.05773810899995624
urubu,OCaml,heap_sort,,ocaml/heap_sort.native,1000-1.in,1000,0.0017815040000641602
urubu,CPP,STL,O3,cpp/stl_sortO3,10000000-4.in,10000000,5.705511128000126
urubu,D,sort,O1,d/sortgdcO1,10000000-4.in,10000000,6.021539946000075
urubu,OCaml,merge_sort,,ocaml/merge_sort.native,1000000-5.in,1000000,0.6955429109998477
urubu,D,sort,O2,d/sortgdcO2,10-1.in,10,0.001826583000138271
urubu,CPP,STL,O3,cpp/stl_sortO3,100-1.in,100,0.001782127999831573
urubu,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,1000-5.in,1000,0.004454786999986027
urubu,D,sort,O2,d/sortgdcO2,1000000-3.in,1000000,0.578150069000003
urubu,CPP,STL,O1,cpp/stl_sortO1,100000-5.in,100000,0.08871890299997176
