Machine,Language,Algorithm,Options,Executable_used,Input_name,Input_size,Execution_time
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,100000-2.in,100000,0.10291580199987038
XPSR,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10000000-4.in,10000000,6.559167713000079
XPSR,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,1000000-2.in,1000000,0.6802032030000191
XPSR,OCaml,merge_sort,,ocaml/merge_sort.native,1000000-2.in,1000000,0.8446176749998813
XPSR,OCaml,merge_sort,,ocaml/merge_sort.native,10000-1.in,10000,0.009562946999949418
XPSR,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,1000000-3.in,1000000,0.6651788320000378
XPSR,CPP,STL,O2,cpp/stl_sortO2,10000-1.in,10000,0.008591647000002922
XPSR,OCaml,merge_sort,,ocaml/merge_sort.native,10-2.in,10,0.0019486400001369475
XPSR,CPP,STL,O0,cpp/stl_sortO0,1000000-1.in,1000000,1.057003205000001
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10000000-2.in,10000000,11.058048540999835
XPSR,D,sort,O3,d/sortgdcO3,10000-4.in,10000,0.008761305000007269
XPSR,D,sort,O2,d/sortgdcO2,10000000-5.in,10000000,6.468444946999853
XPSR,Python,quicksort,,python/quicksort.py,100-1.in,100,0.030458556999974462
XPSR,CPP,STL,O0,cpp/stl_sortO0,100-2.in,100,0.0019190579998848989
XPSR,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10000000-3.in,10000000,6.537803880999945
XPSR,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10-5.in,10,0.0019489199999043194
XPSR,Python,sort,,python/sort.py,100000-5.in,100000,0.15210428099999262
XPSR,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,1000-4.in,1000,0.0026044359999559674
XPSR,CPP,STL,O2,cpp/stl_sortO2,1000-5.in,1000,0.002293329999929483
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,100-3.in,100,0.0021759290000318288
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,100000-3.in,100000,0.09972512700005609
XPSR,Python,quicksort,,python/quicksort.py,1000-1.in,1000,0.03553642400015633
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10000-4.in,10000,0.011414263999995455
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,10000-1.in,10000,0.011202758000081303
XPSR,D,sort,O0,d/sortgdcO0,100000-3.in,100000,0.10066839800015259
XPSR,CPP,STL,O3,cpp/stl_sortO3,100-1.in,100,0.0018899609999607492
XPSR,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,100000-2.in,100000,0.06667146799986767
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,10-1.in,10,0.0011673340000015742
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,1000-3.in,1000,0.0026342630001181533
XPSR,D,sort,O0,d/sortgdcO0,10-3.in,10,0.0015065709999362298
XPSR,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,100000-2.in,100000,0.06964428300011605
XPSR,Python,sort,,python/sort.py,1000-1.in,1000,0.030535740000004807
XPSR,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,1000-2.in,1000,0.0031699169999228616
XPSR,D,sort,O1,d/sortgdcO1,100-3.in,100,0.0023409689999880356
XPSR,OCaml,merge_sort,,ocaml/merge_sort.native,1000-1.in,1000,0.0027798420001090562
XPSR,D,sort,O0,d/sortgdcO0,1000-3.in,1000,0.003771271000005072
XPSR,D,sort,O0,d/sortgdcO0,1000000-2.in,1000000,1.021310695000011
XPSR,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,1000000-1.in,1000000,0.6654104360000019
XPSR,CPP,STL,O2,cpp/stl_sortO2,10000000-5.in,10000000,6.429405258000088
XPSR,Python,sort,,python/sort.py,1000000-1.in,1000000,1.6156238159999248
XPSR,CPP,STL,O1,cpp/stl_sortO1,1000000-5.in,1000000,0.6349127670000598
XPSR,Python,quicksort,,python/quicksort.py,10000000-2.in,10000000,77.3533558019999
XPSR,Python,quicksort,,python/quicksort.py,100000-4.in,100000,0.5198171690001345
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,100-5.in,100,0.0013467639998907543
XPSR,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,1000000-3.in,1000000,0.6462079650000305
XPSR,CPP,STL,O0,cpp/stl_sortO0,10000000-3.in,10000000,11.298062978999951
XPSR,Python,quicksort,,python/quicksort.py,100-2.in,100,0.03378466499998467
XPSR,Python,sort,,python/sort.py,10000-1.in,10000,0.04054286600012347
XPSR,Python,quicksort,,python/quicksort.py,100-3.in,100,0.03160253700002613
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10000-3.in,10000,0.007906862000027104
XPSR,Python,sort,,python/sort.py,10000000-5.in,10000000,19.30159027700006
XPSR,OCaml,merge_sort,,ocaml/merge_sort.native,10-5.in,10,0.001267057999939425
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,1000-4.in,1000,0.0018476590000773285
XPSR,D,sort,O1,d/sortgdcO1,10-2.in,10,0.001376262000121642
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10000000-1.in,10000000,6.624161455999911
XPSR,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10000000-5.in,10000000,6.831628245000047
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,10000000-2.in,10000000,13.328515768999978
XPSR,CPP,STL,O2,cpp/stl_sortO2,10-1.in,10,0.0020231379999131605
XPSR,CPP,STL,O0,cpp/stl_sortO0,10000000-5.in,10000000,11.327621980000004
XPSR,OCaml,merge_sort,,ocaml/merge_sort.native,10000000-5.in,10000000,9.702221719999898
XPSR,CPP,STL,O1,cpp/stl_sortO1,1000000-3.in,1000000,0.632250460999785
XPSR,CPP,STL,O0,cpp/stl_sortO0,1000-4.in,1000,0.002955275999966034
XPSR,D,sort,O1,d/sortgdcO1,10000000-3.in,10000000,7.283629135999945
XPSR,D,sort,O3,d/sortgdcO3,10000-3.in,10000,0.007741675999795916
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10-3.in,10,0.0016306360000726272
XPSR,CPP,STL,O3,cpp/stl_sortO3,10000000-5.in,10000000,6.578212369000084
XPSR,CPP,STL,O3,cpp/stl_sortO3,1000-1.in,1000,0.0023860690000674367
XPSR,D,sort,O3,d/sortgdcO3,1000-4.in,1000,0.002239311000039379
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,1000000-3.in,1000000,1.0303613899998254
XPSR,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10000-1.in,10000,0.008316517999901407
XPSR,Python,quicksort,,python/quicksort.py,10-1.in,10,0.03595063400007348
XPSR,CPP,STL,O2,cpp/stl_sortO2,10000-5.in,10000,0.008504871000013736
XPSR,CPP,STL,O1,cpp/stl_sortO1,10-3.in,10,0.0016254860001936322
XPSR,D,sort,O2,d/sortgdcO2,100000-4.in,100000,0.06634967800005143
XPSR,D,sort,O3,d/sortgdcO3,1000-3.in,1000,0.002284051000060572
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,1000000-2.in,1000000,1.0421008040000288
XPSR,CPP,STL,O2,cpp/stl_sortO2,1000-4.in,1000,0.0025164189999031805
XPSR,D,sort,O2,d/sortgdcO2,100000-1.in,100000,0.06921536899994862
XPSR,CPP,STL,O1,cpp/stl_sortO1,1000-5.in,1000,0.0023632639999959792
XPSR,CPP,STL,O3,cpp/stl_sortO3,100-3.in,100,0.0015106579999155656
XPSR,D,sort,O2,d/sortgdcO2,100000-2.in,100000,0.06380490599985933
XPSR,CPP,STL,O0,cpp/stl_sortO0,10000000-1.in,10000000,11.380387194999912
XPSR,D,sort,O2,d/sortgdcO2,100000-5.in,100000,0.06632715999990069
XPSR,CPP,STL,O2,cpp/stl_sortO2,100-2.in,100,0.001876734999996188
XPSR,CPP,STL,O2,cpp/stl_sortO2,10000000-4.in,10000000,6.436030973000015
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,1000000-4.in,1000000,1.047074868999971
XPSR,CPP,STL,O1,cpp/stl_sortO1,10000000-2.in,10000000,6.469770616000005
XPSR,D,sort,O2,d/sortgdcO2,1000000-1.in,1000000,0.6330689090000305
XPSR,CPP,STL,O2,cpp/stl_sortO2,100000-4.in,100000,0.06707118700001047
XPSR,D,sort,O3,d/sortgdcO3,10000000-2.in,10000000,6.510230971000055
XPSR,D,sort,O0,d/sortgdcO0,1000000-5.in,1000000,1.0177484299999833
XPSR,D,sort,O1,d/sortgdcO1,100000-2.in,100000,0.07627798700013955
XPSR,D,sort,O3,d/sortgdcO3,10000000-5.in,10000000,6.52486401200008
XPSR,CPP,STL,O1,cpp/stl_sortO1,10-2.in,10,0.001961271000027409
XPSR,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10000000-4.in,10000000,6.834370304000004
XPSR,CPP,STL,O0,cpp/stl_sortO0,10000-1.in,10000,0.010890950999964844
XPSR,D,sort,O0,d/sortgdcO0,100-5.in,100,0.001767552000046635
XPSR,D,sort,O1,d/sortgdcO1,100-5.in,100,0.0014656089999789401
XPSR,OCaml,merge_sort,,ocaml/merge_sort.native,10-1.in,10,0.0010472470000877365
XPSR,D,sort,O2,d/sortgdcO2,1000-2.in,1000,0.0020935190000272996
XPSR,D,sort,O0,d/sortgdcO0,10000-2.in,10000,0.0184966300000724
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10000-3.in,10000,0.010639302000072348
XPSR,CPP,STL,O2,cpp/stl_sortO2,1000000-5.in,1000000,0.6312398370000665
XPSR,D,sort,O0,d/sortgdcO0,10000000-2.in,10000000,10.633186633999912
XPSR,Python,sort,,python/sort.py,1000-3.in,1000,0.037615591999838216
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,1000-5.in,1000,0.002679336000028343
XPSR,D,sort,O2,d/sortgdcO2,100-4.in,100,0.002344674999903873
XPSR,CPP,STL,O2,cpp/stl_sortO2,1000-2.in,1000,0.003465792000042711
XPSR,Python,quicksort,,python/quicksort.py,10000000-1.in,10000000,77.12005338599988
XPSR,D,sort,O1,d/sortgdcO1,1000000-2.in,1000000,0.6985745800000132
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,100-3.in,100,0.0020023940001010487
XPSR,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10-2.in,10,0.0019278110000868764
XPSR,D,sort,O0,d/sortgdcO0,1000-4.in,1000,0.0028969140000754123
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,1000000-5.in,1000000,1.078917926000031
XPSR,CPP,STL,O3,cpp/stl_sortO3,10000-4.in,10000,0.009296999999833133
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10000000-2.in,10000000,6.485763161000023
XPSR,CPP,STL,O1,cpp/stl_sortO1,10-5.in,10,0.0019374709997919126
XPSR,Python,sort,,python/sort.py,1000000-4.in,1000000,1.6089795270002014
XPSR,D,sort,O1,d/sortgdcO1,10-3.in,10,0.0019490530000894069
XPSR,OCaml,merge_sort,,ocaml/merge_sort.native,10000-2.in,10000,0.01095087700014119
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,1000-2.in,1000,0.0032168540001293877
XPSR,CPP,STL,O3,cpp/stl_sortO3,10-5.in,10,0.0023909070000627253
XPSR,CPP,STL,O0,cpp/stl_sortO0,100000-3.in,100000,0.10607604200004062
XPSR,CPP,STL,O2,cpp/stl_sortO2,10000-4.in,10000,0.0077041960000769905
XPSR,CPP,STL,O1,cpp/stl_sortO1,10-4.in,10,0.0021315379999578
XPSR,D,sort,O3,d/sortgdcO3,1000000-5.in,1000000,0.6419982089998939
XPSR,CPP,STL,O3,cpp/stl_sortO3,1000-4.in,1000,0.002532710999957999
XPSR,CPP,STL,O1,cpp/stl_sortO1,10000-5.in,10000,0.009656098000050406
XPSR,D,sort,O2,d/sortgdcO2,1000000-3.in,1000000,0.642792277999888
XPSR,CPP,STL,O0,cpp/stl_sortO0,1000-2.in,1000,0.0027207890000227053
XPSR,D,sort,O3,d/sortgdcO3,100000-2.in,100000,0.06786611500001527
XPSR,D,sort,O2,d/sortgdcO2,10000-3.in,10000,0.008729755999866029
XPSR,CPP,STL,O0,cpp/stl_sortO0,1000000-3.in,1000000,1.0602505520000705
XPSR,D,sort,O3,d/sortgdcO3,10000000-3.in,10000000,6.518033478000007
XPSR,Python,quicksort,,python/quicksort.py,10-2.in,10,0.029859207000072274
XPSR,CPP,STL,O0,cpp/stl_sortO0,10000000-4.in,10000000,11.323400751999998
XPSR,CPP,STL,O2,cpp/stl_sortO2,10-5.in,10,0.001881348000097205
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10000000-1.in,10000000,10.995492063000029
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,1000000-4.in,1000000,1.019603361999998
XPSR,D,sort,O2,d/sortgdcO2,1000-3.in,1000,0.0022824550001132593
XPSR,CPP,STL,O1,cpp/stl_sortO1,10000-1.in,10000,0.01009483600000749
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,1000000-1.in,1000000,0.6583919659999538
XPSR,D,sort,O2,d/sortgdcO2,10-2.in,10,0.0016178490000129386
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,10000-3.in,10000,0.014000137000039103
XPSR,D,sort,O3,d/sortgdcO3,100-2.in,100,0.00272302899998067
XPSR,CPP,STL,O0,cpp/stl_sortO0,100000-2.in,100000,0.10265678900009334
XPSR,D,sort,O0,d/sortgdcO0,10000000-3.in,10000000,10.64788868200003
XPSR,CPP,STL,O0,cpp/stl_sortO0,100000-1.in,100000,0.10077811599990127
XPSR,CPP,STL,O0,cpp/stl_sortO0,10000-5.in,10000,0.011633338000137883
XPSR,OCaml,merge_sort,,ocaml/merge_sort.native,1000-4.in,1000,0.0017917430000125023
XPSR,Python,quicksort,,python/quicksort.py,1000-5.in,1000,0.03337822399998913
XPSR,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10000000-2.in,10000000,6.813949165999929
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,100000-5.in,100000,0.09850191800001085
XPSR,OCaml,merge_sort,,ocaml/merge_sort.native,100-5.in,100,0.0012671850001879648
XPSR,CPP,STL,O2,cpp/stl_sortO2,100000-1.in,100000,0.06458356300004198
XPSR,D,sort,O0,d/sortgdcO0,100-2.in,100,0.0016643589999603137
XPSR,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10000-4.in,10000,0.008047798999996303
XPSR,Python,sort,,python/sort.py,100000-4.in,100000,0.1564295210000637
XPSR,Python,sort,,python/sort.py,100-5.in,100,0.030738616999997248
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10000-2.in,10000,0.009357065999893166
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,100-3.in,100,0.0014915650001512404
XPSR,D,sort,O3,d/sortgdcO3,1000000-2.in,1000000,0.641246289000037
XPSR,D,sort,O2,d/sortgdcO2,100000-3.in,100000,0.06487070999992284
XPSR,CPP,STL,O3,cpp/stl_sortO3,1000000-2.in,1000000,0.6292702579999059
XPSR,Python,sort,,python/sort.py,10000-4.in,10000,0.03994910400001572
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,100-1.in,100,0.0021767590001218196
XPSR,CPP,STL,O2,cpp/stl_sortO2,1000000-1.in,1000000,0.6328040339999461
XPSR,CPP,STL,O2,cpp/stl_sortO2,10000000-2.in,10000000,6.570865586000082
XPSR,D,sort,O0,d/sortgdcO0,1000-5.in,1000,0.0026015639998604456
XPSR,Python,sort,,python/sort.py,10-2.in,10,0.041864078999878984
XPSR,CPP,STL,O3,cpp/stl_sortO3,1000000-4.in,1000000,0.6380899900000259
XPSR,D,sort,O0,d/sortgdcO0,100000-5.in,100000,0.1007211080000161
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10000-4.in,10000,0.007892737000020134
XPSR,D,sort,O3,d/sortgdcO3,10000-5.in,10000,0.007958374000054391
XPSR,D,sort,O0,d/sortgdcO0,1000000-3.in,1000000,1.0272026310001365
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10-5.in,10,0.0019134350000058475
XPSR,D,sort,O1,d/sortgdcO1,100-2.in,100,0.0014701959999001701
XPSR,Python,quicksort,,python/quicksort.py,10-3.in,10,0.03186494800002038
XPSR,Python,quicksort,,python/quicksort.py,10000-4.in,10000,0.0731557960000373
XPSR,D,sort,O3,d/sortgdcO3,10000-1.in,10000,0.007694678000007116
XPSR,D,sort,O1,d/sortgdcO1,100000-5.in,100000,0.06801191799991102
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,1000-2.in,1000,0.0019858369998928538
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,100-1.in,100,0.0010890470000504138
XPSR,CPP,STL,O3,cpp/stl_sortO3,10000000-2.in,10000000,6.407508557000028
XPSR,Python,quicksort,,python/quicksort.py,100000-2.in,100000,0.563961258000063
XPSR,D,sort,O3,d/sortgdcO3,1000000-3.in,1000000,0.639657126999964
XPSR,CPP,STL,O3,cpp/stl_sortO3,10000-5.in,10000,0.008030136000115817
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,1000000-1.in,1000000,1.0348493739998048
XPSR,CPP,STL,O2,cpp/stl_sortO2,1000-1.in,1000,0.0027425790001416317
XPSR,CPP,STL,O0,cpp/stl_sortO0,10-5.in,10,0.001963746000001265
XPSR,Python,sort,,python/sort.py,100000-2.in,100000,0.1552058390000184
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10-3.in,10,0.0019340189999184076
XPSR,Python,sort,,python/sort.py,100-1.in,100,0.030666657999972813
XPSR,D,sort,O2,d/sortgdcO2,10000000-3.in,10000000,6.4417377370000395
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10-2.in,10,0.0019173630000750563
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10000-1.in,10000,0.01230343800011724
XPSR,D,sort,O2,d/sortgdcO2,10-1.in,10,0.0014683370000057039
XPSR,Python,sort,,python/sort.py,10000000-4.in,10000000,19.25977237500001
XPSR,Python,sort,,python/sort.py,10000-2.in,10000,0.03995247900002141
XPSR,CPP,STL,O2,cpp/stl_sortO2,100-3.in,100,0.0019516270001531666
XPSR,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10-4.in,10,0.0014513429998714855
XPSR,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10000000-1.in,10000000,6.5698556990000725
XPSR,OCaml,merge_sort,,ocaml/merge_sort.native,10000000-3.in,10000000,9.706209007000098
XPSR,CPP,STL,O1,cpp/stl_sortO1,1000000-1.in,1000000,0.6332752719999917
XPSR,Python,sort,,python/sort.py,10000-3.in,10000,0.04617320399984237
XPSR,D,sort,O0,d/sortgdcO0,1000-2.in,1000,0.0025848810000752565
XPSR,D,sort,O0,d/sortgdcO0,100000-1.in,100000,0.10358812499998749
XPSR,D,sort,O2,d/sortgdcO2,100-1.in,100,0.0016309259999616188
XPSR,D,sort,O1,d/sortgdcO1,100000-3.in,100000,0.07033500400007142
XPSR,CPP,STL,O2,cpp/stl_sortO2,10-2.in,10,0.0019265079999968293
XPSR,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,100000-1.in,100000,0.06667214999993121
XPSR,Python,sort,,python/sort.py,100000-3.in,100000,0.1519842489999519
XPSR,Python,quicksort,,python/quicksort.py,10000000-4.in,10000000,77.73635007799999
XPSR,OCaml,merge_sort,,ocaml/merge_sort.native,100000-5.in,100000,0.0782560420000209
XPSR,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,1000-1.in,1000,0.002446862999931909
XPSR,CPP,STL,O2,cpp/stl_sortO2,100000-5.in,100000,0.06455331000006481
XPSR,D,sort,O0,d/sortgdcO0,100000-2.in,100000,0.09945932700020421
XPSR,CPP,STL,O0,cpp/stl_sortO0,100000-4.in,100000,0.09898828200016396
XPSR,CPP,STL,O3,cpp/stl_sortO3,1000000-1.in,1000000,0.6352797110000665
XPSR,CPP,STL,O1,cpp/stl_sortO1,1000-2.in,1000,0.0026536510001733404
XPSR,D,sort,O3,d/sortgdcO3,1000-1.in,1000,0.0021923029999015853
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,1000000-3.in,1000000,1.0671103150000363
XPSR,D,sort,O2,d/sortgdcO2,1000000-4.in,1000000,0.628669876999993
XPSR,D,sort,O2,d/sortgdcO2,10000-2.in,10000,0.0077039559998866025
XPSR,CPP,STL,O0,cpp/stl_sortO0,100000-5.in,100000,0.1001580910001394
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,100-5.in,100,0.0018362609998803237
XPSR,CPP,STL,O0,cpp/stl_sortO0,10000000-2.in,10000000,11.320227307999858
XPSR,CPP,STL,O2,cpp/stl_sortO2,10000000-1.in,10000000,6.44120113300005
XPSR,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,10-3.in,10,0.002012238999895999
XPSR,D,sort,O0,d/sortgdcO0,10-1.in,10,0.0015678610000122717
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,10000-4.in,10000,0.010928765000016938
XPSR,CPP,STL,O2,cpp/stl_sortO2,1000000-3.in,1000000,0.6300331770000867
XPSR,D,sort,O3,d/sortgdcO3,10-5.in,10,0.0019182190001174604
XPSR,D,sort,O3,d/sortgdcO3,100000-4.in,100000,0.067506751999872
XPSR,D,sort,O2,d/sortgdcO2,100-2.in,100,0.0015793790000770969
XPSR,CPP,STL,O1,cpp/stl_sortO1,10000-4.in,10000,0.00900478500011559
XPSR,CPP,STL,O0,cpp/stl_sortO0,1000-3.in,1000,0.003073985999890283
XPSR,CPP,STL,O0,cpp/stl_sortO0,1000-1.in,1000,0.0029825209999216895
XPSR,D,sort,O1,d/sortgdcO1,100000-4.in,100000,0.07778082699996958
XPSR,CPP,STL,O3,cpp/stl_sortO3,10-1.in,10,0.0019117719998575922
XPSR,D,sort,O2,d/sortgdcO2,1000000-2.in,1000000,0.6298207869999715
XPSR,Python,sort,,python/sort.py,10-3.in,10,0.033949557000141795
XPSR,OCaml,heap_sort,,ocaml/heap_sort.native,1000000-5.in,1000000,1.072642979999955
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,1000000-2.in,1000000,0.6477657590000945
XPSR,OCaml,merge_sort,,ocaml/merge_sort.native,1000000-4.in,1000000,0.9137437300000784
XPSR,D,sort,O1,d/sortgdcO1,100-4.in,100,0.0015987750000476808
XPSR,Python,sort,,python/sort.py,1000000-2.in,1000000,1.6451443930000096
XPSR,CPP,STL,O1,cpp/stl_sortO1,10000-3.in,10000,0.008503338000082294
XPSR,D,sort,O1,d/sortgdcO1,10-1.in,10,0.001658109000118202
XPSR,CPP,STL,O0,cpp/stl_sortO0,100-3.in,100,0.0018007159999342548
XPSR,CPP,STL,O0,cpp/stl_sortO0,100-1.in,100,0.0015798570000242762
XPSR,D,sort,O3,d/sortgdcO3,10-3.in,10,0.0014001800000187359
XPSR,Python,quicksort,,python/quicksort.py,1000-4.in,1000,0.03196534199992129
XPSR,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,10000-2.in,10000,0.008963199000163513
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,10-4.in,10,0.002327241000102731
XPSR,D,sort,O1,d/sortgdcO1,10000000-2.in,10000000,7.085288950999939
XPSR,D,sort,O1,d/sortgdcO1,100-1.in,100,0.0018111480001152813
XPSR,CPP,STL,O1,cpp/stl_sortO1,10000-2.in,10000,0.008285114000045724
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,100000-5.in,100000,0.07056038600012471
XPSR,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,1000-3.in,1000,0.0022360120001394534
XPSR,CPP,STL,O3,cpp/stl_sortO3,10-4.in,10,0.00157976399987092
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,1000-5.in,1000,0.0021003110000492597
XPSR,CPP,stupid_quicksort,O3,cpp/stupid_quicksortO3,100000-1.in,100000,0.06724722200010547
XPSR,CPP,stupid_quicksort,O2,cpp/stupid_quicksortO2,10-4.in,10,0.0016308950000620825
XPSR,CPP,STL,O3,cpp/stl_sortO3,100000-3.in,100000,0.06464911900002335
XPSR,CPP,stupid_quicksort,O0,cpp/stupid_quicksortO0,100-2.in,100,0.001764088000072661
XPSR,CPP,stupid_quicksort,O1,cpp/stupid_quicksortO1,100-2.in,100,0.0015782899999976507
